User_ID,Book_ID,Book_Title,Recommendation_Score
88693,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
88693,038079487X,What Looks Like Crazy On An Ordinary Day,10
88693,385335482,Confessions of a Shopaholic (Summer Display Opportunity),10
88693,425158616,Cause of Death,10
88733,446610038,1st to Die: A Novel,10
88733,553279378,I Know Why the Caged Bird Sings,10
88733,446310786,To Kill a Mockingbird,10
88733,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
88733,440219078,The Giver (21st Century Reference),10
89602,60175400,The Poisonwood Bible,10
89602,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
89602,440206154,Red Dragon,10
89602,440226430,Summer Sisters,10
89602,345339738,"The Return of the King (The Lord of the Rings, Part 3)",10
91832,385722206,Balzac and the Little Chinese Seamstress : A Novel,10
91832,446672211,Where the Heart Is (Oprah's Book Club (Paperback)),10
91832,671027360,Angels & Demons,10
91832,449221490,L Is for Lawless,10
91832,1573225789,The Color of Water: A Black Man's Tribute to His White Mother,10
91931,64400557,Charlotte's Web (Trophy Newbery),10
91931,446310786,To Kill a Mockingbird,10
91931,080410526X,All I Really Need to Know,10
91931,345339703,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",10
91931,345465083,Seabiscuit,10
93047,60928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,10
93047,439136350,Harry Potter and the Prisoner of Azkaban (Book 3),10
93047,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10
93047,439064872,Harry Potter and the Chamber of Secrets (Book 2),10
93047,62502182,The Alchemist: A Fable About Following Your Dream,10
93085,60928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,10
93085,380018179,The Thorn Birds,10
93085,451169530,The Stand: Complete and Uncut,10
93085,671041789,The Green Mile,10
93085,451176464,Gerald's Game,10
93363,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
93363,446360589,The Burden of Proof,10
93363,380717018,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),10
93363,425163407,Unnatural Exposure,10
93363,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
93629,671027360,Angels & Demons,10
93629,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
93629,425109720,Patriot Games (Jack Ryan Novels),10
93629,345353145,Sphere,10
93629,375707972,The Reader,10
94347,380813815,"Lamb : The Gospel According to Biff, Christ's Childhood Pal",10
94347,439064864,Harry Potter and the Chamber of Secrets (Book 2),10
94347,089480829X,What to Expect When You're Expecting (Revised Edition),10
94347,385730586,Sisterhood of the Traveling Pants,10
94347,385335881,Shopaholic Takes Manhattan (Summer Display Opportunity),10
94853,380018179,The Thorn Birds,10
94853,64400557,Charlotte's Web (Trophy Newbery),10
94853,142001740,The Secret Life of Bees,10
94853,380718332,All That Remains (Kay Scarpetta Mysteries (Paperback)),10
94853,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
94923,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
94923,449221490,L Is for Lawless,10
94923,553284789,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)),10
94923,002542730X,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,10
94923,380018179,The Thorn Birds,10
95193,345339738,"The Return of the King (The Lord of the Rings, Part 3)",10
95193,380710218,Postmortem,10
95193,345370775,Jurassic Park,10
95193,440225701,The Street Lawyer,10
95193,385420161,"Like Water for Chocolate: A Novel in Monthly Installments, With Recipes, Romances, and Home Remedies",10
95359,038079487X,What Looks Like Crazy On An Ordinary Day,10
95359,385335482,Confessions of a Shopaholic (Summer Display Opportunity),10
95359,425158616,Cause of Death,10
95359,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
95359,067976402X,Snow Falling on Cedars,10
95932,425124347,The Bad Place,10
95932,451160525,"The Gunslinger (The Dark Tower, Book 1)",10
95932,440222656,The Horse Whisperer,10
95932,446310786,To Kill a Mockingbird,10
95932,446601241,Kiss the Girls,10
98297,380018179,The Thorn Birds,10
98297,312278586,The Nanny Diaries: A Novel,10
98297,671510053,SHIPPING NEWS,10
98297,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
98297,080411868X,"Welcome to the World, Baby Girl!",10
98391,440211727,A Time to Kill,10
98391,316284955,White Oleander : A Novel (Oprah's Book Club),10
98391,446608890,Saving Faith,10
98391,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),10
98391,449005615,Seabiscuit: An American Legend,10
98741,60928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,10
98741,64400557,Charlotte's Web (Trophy Newbery),10
98741,316569321,White Oleander : A Novel,10
98741,044021145X,The Firm,10
98741,671021001,She's Come Undone (Oprah's Book Club),10
